Series Name,"Series Code","Country Name","Country Code","1990 [YR1990]","2000 [YR2000]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Norway","NOR","76.5373170731707","78.6341463414634","80.9975609756098","81.2951219512195","81.4512195121951","81.7512195121951","82.1","82.3048780487805","82.4073170731707","82.609756097561","82.7585365853659",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Oman","OMN","67.18","72.126","75.682","75.916","76.149","76.388","76.634","76.887","77.142","77.393","77.633",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Pakistan","PAK","60.1","62.82","65.264","65.562","65.849","66.117","66.36","66.577","66.77","66.947","67.114",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Palau","PLW","69.0692682926829","70.4936585365854","","","","","","","","","",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Panama","PAN","72.982","75.06","76.792","76.989","77.188","77.386","77.583","77.776","77.964","78.149","78.329",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Papua New Guinea","PNG","56.492","59.265","62.029","62.316","62.604","62.892","63.181","63.466","63.744","64.01","64.263",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Paraguay","PRY","68.545","70.546","72.653","72.86","73.068","73.274","73.473","73.662","73.836","73.992","74.131",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Peru","PER","66.165","71.111","74.41","74.697","74.981","75.258","75.529","75.792","76.044","76.286","76.516",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Philippines","PHL","66.366","68.793","69.823","69.984","70.149","70.315","70.481","70.644","70.802","70.952","71.095",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Poland","POL","70.890243902439","73.7487804878049","76.2463414634146","76.6951219512195","76.7463414634146","77","77.6024390243903","77.4512195121951","77.8512195121951","77.7536585365854","77.6024390243903",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Portugal","PRT","73.9658536585366","76.3146341463415","79.0268292682927","80.4707317073171","80.3731707317073","80.7219512195122","81.1219512195122","81.1243902439025","81.1243902439025","81.4243902439025","81.3243902439024",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Puerto Rico","PRI","74.1691707317073","76.6892682926829","78.4190975609756","78.6406585365854","78.8475853658537","79.0343414634146","79.2024634146342","79.353487804878","79.4949756097561","79.6345365853659","79.7781951219512",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Qatar","QAT","75.824","77.467","79.108","79.26","79.399","79.527","79.646","79.758","79.868","79.981","80.1",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Romania","ROU","69.7412195121951","71.1634146341463","73.4585365853659","74.409756097561","74.4121951219512","75.0634146341463","74.909756097561","74.9121951219512","75.209756097561","75.309756097561","75.3585365853659",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Russian Federation","RUS","68.8860975609756","65.4836585365854","68.8412195121951","69.6839024390244","70.0721951219512","70.5787804878049","70.7436585365854","71.1834146341463","71.6512195121951","72.4319512195122","72.6573170731707",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Rwanda","RWA","33.413","48.649","63.433","64.523","65.438","66.219","66.884","67.45","67.93","68.341","68.7",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Samoa","WSM","66.281","68.748","71.663","71.906","72.136","72.351","72.549","72.73","72.895","73.046","73.187",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","San Marino","SMR","","","","","85.4170731707317","","","","","","",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Sao Tome and Principe","STP","58.247","61.365","67.43","67.885","68.306","68.695","69.052","69.377","69.67","69.933","70.17",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Saudi Arabia","SAU","69.078","72.561","73.917","74.089","74.254","74.402","74.533","74.651","74.761","74.874","74.998",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Senegal","SEN","57.202","57.787","64.284","64.898","65.448","65.939","66.37","66.747","67.078","67.38","67.665",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Serbia","SRB","","71.5829268292683","74.3365853658537","74.5365853658537","74.8365853658537","75.1853658536585","75.3365853658537","75.2878048780488","75.6878048780488","75.5390243902439","75.890243902439",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Seychelles","SYC","68.1073170731707","72.7780487804878","73.1975609756098","72.7243902439024","74.2756097560976","73.119512195122","73.2292682926829","74.2951219512195","74.309756097561","74.3","72.8414634146341",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Sierra Leone","SLE","38.563","39.441","49.382","50.234","51.018","51.731","52.372","52.941","53.444","53.895","54.309",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Singapore","SGP","75.2951219512195","77.9512195121951","81.5414634146342","81.7439024390244","81.9951219512195","82.2463414634147","82.4951219512195","82.7439024390244","82.8463414634146","83.0951219512195","83.1463414634146",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Sint Maarten (Dutch part)","SXM","","","","","73.0536585365854","","77.0682926829268","77.219512195122","78.2926829268293","","",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Slovak Republic","SVK","70.9326829268293","73.0512195121951","75.1121951219512","75.9585365853659","76.109756097561","76.4121951219512","76.8121951219512","76.5634146341463","77.1658536585366","77.1658536585366","77.2658536585366",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Slovenia","SVN","73.2048780487805","75.4121951219512","79.4219512195122","79.9707317073171","80.1243902439024","80.3219512195122","81.0780487804878","80.7756097560976","81.1756097560976","81.0292682926829","81.3780487804878",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Solomon Islands","SLB","64.365","67.442","70.674","70.985","71.296","71.601","71.896","72.173","72.424","72.645","72.835",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Somalia","SOM","45.378","50.869","53.99","54.342","54.713","55.104","55.509","55.92","56.324","56.709","57.068",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","South Africa","ZAF","63.307","56.048","57.669","58.895","60.06","61.099","61.968","62.649","63.153","63.538","63.857",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","South Sudan","SSD","43.524","49.166","54.8","55.325","55.791","56.2","56.552","56.855","57.12","57.365","57.604",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Spain","ESP","76.8375609756098","78.9658536585366","81.6268292682927","82.4756097560976","82.4268292682927","83.0780487804878","83.2292682926829","82.8317073170732","83.3292682926829","83.2829268292683","83.4317073170732",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Sri Lanka","LKA","69.509","71.333","75.439","75.614","75.796","75.974","76.147","76.316","76.482","76.648","76.812",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","St. Kitts and Nevis","KNA","","","","","","","","","","","",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","St. Lucia","LCA","71.074","73.319","74.852","74.993","75.138","75.286","75.44","75.596","75.752","75.907","76.057",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","St. Martin (French part)","MAF","74.5219512195122","76.9707317073171","78.7219512195122","78.8707317073171","79.0219512195122","79.1707317073171","79.3219512195122","79.4707317073171","79.6219512195122","79.7219512195122","79.8707317073171",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","St. Vincent and the Grenadines","VCT","70.58","70.809","71.776","71.827","71.879","71.939","72.01","72.095","72.193","72.3","72.415",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Sudan","SDN","55.5","58.472","62.764","63.171","63.542","63.875","64.169","64.429","64.663","64.881","65.095",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Suriname","SUR","67.436","67.822","70.465","70.676","70.851","71.002","71.133","71.249","71.358","71.463","71.57",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Sweden","SWE","77.5368292682927","79.6439024390244","81.4512195121951","81.8024390243903","81.7048780487805","81.9560975609756","82.2536585365854","82.2048780487805","82.3073170731707","82.409756097561","82.5585365853659",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Switzerland","CHE","77.2424390243902","79.6804878048781","82.2463414634147","82.6951219512195","82.6975609756098","82.7975609756098","83.1975609756098","82.8975609756098","83.6024390243903","83.5512195121951","83.7536585365854",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Syrian Arab Republic","SYR","70.553","73.11","72.108","71.27","70.55","70.049","69.821","69.908","70.315","70.967","71.779",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Tajikistan","TJK","58.824","61.974","68.736","69.055","69.34","69.609","69.874","70.137","70.397","70.647","70.879",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Tanzania","TZA","50.206","50.801","58.584","59.525","60.47","61.398","62.288","63.111","63.844","64.479","65.015",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Thailand","THA","70.248","70.623","74.184","74.593","74.992","75.378","75.747","76.091","76.403","76.683","76.931",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Timor-Leste","TLS","48.492","59.002","67.186","67.477","67.72","67.953","68.197","68.459","68.735","69.007","69.26",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Togo","TGO","55.887","53.491","57.468","58.092","58.661","59.16","59.58","59.927","60.22","60.489","60.76",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Tonga","TON","68.935","69.667","70.059","70.148","70.242","70.335","70.427","70.517","70.607","70.701","70.801",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Trinidad and Tobago","TTO","68.086","69.413","71.946","72.17","72.382","72.582","72.768","72.941","73.1","73.245","73.38",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Tunisia","TUN","68.792","73.172","75.041","75.206","75.376","75.552","75.734","75.922","76.115","76.31","76.505",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Turkey","TUR","64.256","70.005","74.507","74.944","75.373","75.784","76.172","76.532","76.86","77.161","77.437",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Turkmenistan","TKM","62.81","63.613","66.657","66.928","67.167","67.375","67.552","67.704","67.835","67.956","68.073",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Turks and Caicos Islands","TCA","","","","","","","","","","","",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Tuvalu","TUV","","","","","","","","","","","",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Uganda","UGA","45.853","46.229","57.099","58.087","59.017","59.881","60.669","61.373","61.986","62.516","62.973",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Ukraine","UKR","70.0975609756098","67.6756097560976","70.2653658536586","70.8092682926829","70.9441463414634","71.159512195122","71.1865853658537","71.189512195122","71.4763414634146","71.7809756097561","71.5826829268293",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","United Arab Emirates","ARE","71.939","74.327","76.332","76.521","76.711","76.903","77.095","77.285","77.47","77.647","77.814",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","United Kingdom","GBR","75.8804878048781","77.7414634146342","80.4024390243902","80.9512195121951","80.9048780487805","81.0048780487805","81.3048780487805","80.9560975609756","81.1560975609756","81.2560975609756","81.2560975609756",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","United States","USA","75.2146341463415","76.6365853658537","78.5414634146342","78.6414634146341","78.7414634146342","78.7414634146342","78.8414634146341","78.690243902439","78.5390243902439","78.5390243902439","78.5390243902439",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Uruguay","URY","72.569","74.731","76.75","76.882","77.004","77.124","77.244","77.369","77.498","77.632","77.77",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Uzbekistan","UZB","66.481","67.156","69.672","69.91","70.155","70.41","70.671","70.928","71.171","71.388","71.573",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Vanuatu","VUT","64.721","67.363","69.123","69.272","69.421","69.57","69.719","69.869","70.021","70.172","70.323",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Venezuela, RB","VEN","70.658","72.112","73.134","73.11","73.037","72.918","72.762","72.584","72.405","72.246","72.128",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Vietnam","VNM","70.551","73.025","74.837","74.904","74.958","75.006","75.056","75.11","75.172","75.241","75.317",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Virgin Islands (U.S.)","VIR","74.2358536585366","76.619512195122","77.9658536585366","78.4170731707317","78.6682926829268","78.8682926829268","78.9682926829268","79.1682926829268","79.2682926829268","79.419512195122","79.5682926829268",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","West Bank and Gaza","PSE","68.048","71.022","72.788","72.915","73.041","73.17","73.303","73.442","73.589","73.74","73.895",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Yemen, Rep.","YEM","57.346","60.683","65.549","65.768","65.92","66.016","66.066","66.085","66.087","66.086","66.096",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Zambia","ZMB","49.249","44","55.655","57.126","58.502","59.746","60.831","61.737","62.464","63.043","63.51",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Zimbabwe","ZWE","58.1","44.649","50.64","52.896","55.032","56.897","58.41","59.534","60.294","60.812","61.195",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Arab World","ARB","64.3515769681109","67.8005911153485","70.3499162262039","70.5287748030398","70.7038265981398","70.8822537209942","71.0642924201872","71.249571410287","71.4364968537757","71.6225263455783","71.8068251623605",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Caribbean small states","CSS","70.1976310768723","71.4191853912982","72.6793947679604","72.7952983114808","72.9118034578893","73.0301451501253","73.1505846181052","73.273015980955","73.3959563927788","73.5174924941114","73.6371077650151",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Central Europe and the Baltics","CEB","70.6563313372586","72.719724722779","75.2939657786314","75.8884748834282","75.9934886034531","76.3551629869808","76.6756236113045","76.5718777647788","76.9698114171911","76.9474653545225","76.97684517184",""
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Early-demographic dividend","EAR","60.491262763203","64.4030773335238","68.0560210577827","68.4389064410553","68.8032110079368","69.1451710894504","69.4609245541244","69.7485061534442","70.0112233946236","70.2542044815924","70.4831906825217",""
